Pattern 1,Pattern 2,Pattern 3,Pattern 4,Pattern 5,Pattern 6,Pattern 7,Pattern 8,Pattern 9,Pattern 10,Pattern 11,Pattern 12,Pattern 13,Pattern 14,Pattern 15,Pattern 16,Euler_8_Async
209,110,120,49,115,48,41,32,106,51,47,32,58,27,28,16,37
667,91,89,6,89,13,11,1,91,9,13,1,6,1,1,0,79
96,85,87,57,80,73,55,58,81,55,70,60,68,53,54,57,-28
27,29,21,60,30,51,40,111,22,41,67,102,58,111,104,215,-122
3,8,8,41,8,32,5,86,9,8,31,83,40,83,87,557,-83
76,80,69,65,69,67,57,66,78,54,69,58,67,58,64,92,-43
2,7,5,30,7,28,5,53,5,4,32,52,30,54,51,724,-51
4,15,10,30,8,32,15,89,6,18,39,81,41,79,80,542,-89
13,30,30,67,41,45,36,88,36,40,50,84,50,95,94,290,-94
64,61,52,73,57,57,61,79,55,51,68,80,74,85,73,99,-79
3,11,14,33,10,31,12,77,15,8,23,84,33,80,81,574,-78
466,107,109,20,112,31,26,7,107,29,34,6,17,9,7,2,74
308,117,110,45,118,37,35,21,111,37,51,12,43,20,15,9,61
446,112,105,36,109,29,31,4,116,24,29,4,28,8,8,0,77
142,89,91,54,85,63,66,47,86,63,60,52,63,46,44,38,-24
1017,17,17,0,17,1,1,0,17,1,1,0,0,0,0,0,16
12,25,31,59,25,59,39,100,32,40,46,105,58,99,107,252,-114
19,32,38,61,37,63,31,90,33,32,61,95,61,94,91,251,-89
131,101,89,60,91,62,73,41,97,59,68,43,62,45,37,30,-13
647,91,91,17,89,7,15,0,91,11,5,4,19,2,0,0,76
70,66,64,74,79,54,55,73,55,57,80,69,70,84,62,77,-62
991,23,23,1,23,2,0,0,23,0,2,0,1,0,0,0,23
31,39,38,61,34,76,49,93,47,48,64,93,57,89,101,169,-103
13,27,22,60,22,51,40,95,25,34,53,96,62,96,93,300,-108
82,74,86,81,81,55,52,64,75,70,49,58,85,53,65,59,-42
181,96,89,58,91,60,51,49,92,59,66,34,60,36,45,22,-4
133,93,82,68,84,61,66,46,98,51,58,50,61,52,51,35,-19
21,34,50,84,45,73,48,80,44,45,58,99,79,94,90,145,-94
173,82,90,64,94,62,57,38,86,59,62,44,56,48,42,32,-13
247,101,118,53,124,56,48,14,106,63,57,16,42,22,19,3,39
43,61,58,85,57,65,62,71,54,51,71,79,93,78,64,97,-72
470,102,111,31,109,26,23,6,103,31,23,7,32,5,7,3,73
209,101,103,54,104,68,42,33,104,52,66,25,50,26,36,16,26
63,57,66,65,75,73,56,69,59,68,80,66,54,75,71,92,-68
57,76,72,62,72,70,64,72,78,67,68,65,60,65,74,67,-60
431,105,114,28,107,34,22,13,100,31,32,13,40,6,8,5,70
360,118,114,33,121,39,33,12,122,34,42,7,22,14,16,2,73
150,103,103,52,104,67,57,40,101,60,70,37,53,38,38,16,6
934,35,36,0,36,3,3,0,35,4,3,0,0,0,0,0,32
1,7,6,32,6,27,2,44,5,1,29,44,34,44,42,765,-39
22,24,30,54,26,56,36,96,34,32,42,106,48,102,106,275,-108
40,54,63,43,50,92,57,80,52,62,81,84,58,71,78,124,-83
0,4,3,27,4,30,2,28,3,0,32,29,27,30,27,843,-26
5,20,15,34,15,36,27,103,14,21,42,104,40,104,97,412,-110
78,84,81,65,76,63,63,63,69,62,73,61,85,56,48,62,-42
56,67,62,75,65,69,59,69,72,60,67,63,67,66,74,98,-61
4,6,6,36,9,42,12,64,12,6,39,70,27,73,70,613,-70
564,102,102,22,101,17,16,2,104,16,14,2,21,1,4,1,84
38,38,39,71,42,60,50,86,47,51,54,86,59,89,95,184,-98
110,81,86,52,78,70,54,61,83,46,60,74,58,66,63,47,-34
7,10,13,49,10,49,23,88,12,14,44,100,50,97,90,433,-101
50,49,49,67,50,79,63,74,54,54,75,83,61,84,79,118,-88
145,90,92,58,103,66,53,43,85,56,82,42,52,53,38,31,-6
39,57,61,65,57,58,61,83,52,59,59,89,74,85,78,112,-87
97,82,87,65,89,62,66,57,81,77,65,51,64,53,56,37,-41
213,104,102,57,100,55,59,27,106,53,51,31,57,29,29,16,18
90,81,78,66,75,64,59,60,86,49,56,67,64,64,65,65,-38
122,79,95,55,81,76,54,53,81,64,60,59,67,45,55,43,-28
290,111,105,47,104,46,41,25,112,35,44,25,47,24,26,7,45
129,93,98,63,92,65,61,43,95,63,57,46,67,40,45,32,-11
132,91,93,66,91,61,53,50,93,62,57,43,66,41,52,38,-12
417,100,108,28,106,46,29,8,99,29,45,16,31,14,7,6,63
194,111,113,60,115,37,55,28,112,53,38,32,57,34,29,21,28
717,78,77,8,78,11,10,1,78,10,12,0,7,1,1,0,67
770,71,67,6,67,6,8,2,70,6,7,0,7,0,1,1,61
537,98,107,19,105,25,15,4,97,22,24,6,22,4,3,1,79
211,112,90,46,89,58,61,39,99,48,70,30,60,29,26,21,12
90,66,65,79,76,65,58,64,77,64,65,57,57,68,75,63,-56
138,92,96,88,99,49,59,37,90,57,54,43,87,46,35,19,-4
9,16,17,43,19,40,26,104,19,24,39,107,38,109,107,372,-114
113,87,82,74,91,55,59,53,89,64,62,43,63,52,55,47,-25
59,64,62,69,67,63,69,68,67,61,65,74,61,79,71,90,-73
94,76,72,74,84,71,65,50,82,59,77,52,56,64,56,57,-39
3,9,8,37,12,27,8,89,8,12,32,84,34,88,88,550,-88
671,81,86,12,85,11,12,2,81,14,10,5,13,4,2,0,67
36,48,49,69,51,74,48,90,55,49,69,90,60,92,97,112,-90
107,92,88,57,88,67,55,55,79,58,80,48,70,48,42,55,-18
1,6,4,32,5,27,7,67,2,4,32,68,35,69,63,667,-68
50,53,59,81,58,58,55,78,53,65,57,74,82,73,78,115,-80
1,13,14,39,11,34,12,82,12,8,32,87,43,84,81,536,-81
162,83,91,67,96,65,60,35,93,59,60,44,52,49,45,28,-12
410,106,115,37,115,35,25,8,111,35,30,7,32,7,13,3,73
57,66,69,62,72,71,68,62,69,61,71,72,56,75,65,93,-64
218,115,102,55,108,54,52,29,117,50,58,18,47,24,31,11,34
72,68,69,83,67,60,54,72,66,61,60,66,87,64,70,70,-58
24,40,45,56,46,68,39,104,40,53,69,95,55,96,104,155,-103
17,28,29,58,34,56,33,95,35,32,54,97,46,102,102,271,-100
51,48,52,73,49,70,47,85,54,49,61,87,70,84,91,118,-84
9,26,26,44,19,52,23,107,18,25,53,105,59,98,99,326,-104
115,77,83,62,83,63,62,53,76,63,64,58,63,58,52,57,-38
162,89,90,62,90,72,54,37,98,48,63,44,53,44,46,37,-2
833,59,56,2,56,6,5,1,58,3,7,0,3,0,0,0,53
733,77,80,6,78,8,6,0,78,6,5,3,7,1,1,0,71
210,104,98,48,96,53,56,39,98,56,57,33,56,31,33,21,9
42,57,58,62,61,66,65,76,53,59,73,83,63,86,72,113,-84
146,89,97,62,96,62,55,48,83,69,67,42,69,41,42,21,-14
108,83,90,59,89,70,68,49,85,72,67,52,58,51,51,37,-34
47,58,58,69,60,59,78,74,48,72,71,80,77,82,64,92,-94
6,14,15,43,14,37,19,89,11,14,39,95,47,94,86,466,-94
0,3,2,29,4,31,0,31,3,1,33,29,27,31,31,834,-28
99,70,73,74,73,64,52,64,68,51,66,68,76,68,62,61,-46
4,10,14,29,11,46,15,80,14,13,39,86,28,83,84,533,-85
39,41,34,76,48,50,53,88,42,53,63,81,61,95,89,176,-100
95,79,79,64,87,65,65,54,76,66,76,53,59,61,51,59,-40
118,88,85,56,82,62,61,56,75,56,72,58,72,55,43,50,-29
308,111,109,51,120,36,47,13,117,46,41,12,34,23,19,2,51
193,112,95,61,100,56,49,38,111,47,62,23,57,28,37,20,25
1012,19,18,1,18,0,1,0,19,0,0,0,1,0,0,0,18
20,25,21,45,19,51,26,103,17,31,57,94,55,92,95,338,-104
0,4,5,29,6,28,5,32,7,3,26,35,25,36,35,813,-33
335,105,115,52,120,31,41,10,110,47,31,14,42,19,15,2,54
715,81,81,11,81,4,8,1,81,9,4,0,11,0,1,1,72
91,75,71,79,76,64,56,64,78,58,66,58,71,63,67,52,-45
27,35,34,64,37,58,42,93,38,40,58,94,58,97,96,218,-100
1,7,7,38,6,36,10,85,8,5,34,90,38,89,86,549,-88
652,90,85,19,87,10,13,1,89,8,13,1,18,3,0,0,76
378,109,103,44,109,41,32,12,110,31,46,7,37,13,13,4,65
15,22,22,35,20,47,26,120,20,36,47,110,39,108,118,304,-124
107,70,82,70,78,64,51,60,76,59,54,64,68,60,66,60,-41
2,19,12,42,19,27,20,101,16,17,37,97,38,104,98,440,-102
31,37,38,58,37,57,53,90,36,49,57,95,60,94,89,208,-106
2,9,12,36,8,34,12,84,8,8,31,91,41,87,83,543,-87
44,59,51,68,49,60,47,90,49,47,68,82,80,80,80,135,-78
10,30,28,38,31,55,34,104,25,37,63,99,40,102,99,294,-108
0,10,9,29,6,34,13,72,5,6,36,78,37,75,67,612,-75
40,54,53,58,47,59,56,81,54,42,53,94,64,88,81,165,-83
61,63,58,72,65,55,52,84,61,65,64,66,67,73,82,101,-73
86,76,81,75,91,67,58,51,79,62,74,52,62,62,54,59,-33
34,46,41,63,50,64,45,90,44,44,75,86,56,95,88,168,-89
41,49,58,51,49,76,50,91,50,65,66,85,59,76,92,131,-92
61,64,60,77,67,52,55,81,59,59,64,73,75,80,76,86,-72
134,81,87,72,93,67,61,37,80,59,74,45,67,51,36,45,-17
201,104,102,48,106,57,47,40,94,56,71,29,54,33,30,17,17
423,110,107,34,107,30,35,8,111,29,29,11,33,11,9,2,67
997,23,23,0,23,0,0,0,23,0,0,0,0,0,0,0,23
166,97,87,59,90,61,59,44,91,56,70,37,62,40,38,32,-6
116,98,97,70,103,58,50,47,97,55,65,41,65,47,46,34,1
100,69,71,74,77,74,63,55,72,68,77,52,65,58,58,56,-49
23,43,44,54,41,73,54,96,44,57,69,94,56,91,97,153,-107
434,116,107,27,111,29,38,5,118,30,31,4,21,8,7,3,73
488,110,101,32,100,20,31,6,111,22,18,6,32,5,7,0,73
936,35,34,3,34,4,1,0,35,0,4,0,3,0,0,0,34
608,90,95,14,91,27,8,3,89,9,24,7,19,3,2,0,79
10,35,31,52,30,62,33,105,30,35,66,99,58,98,100,245,-103
812,58,59,4,61,9,4,1,58,5,11,1,2,3,1,0,53
175,91,95,65,95,58,62,35,99,70,50,31,57,31,43,32,-6
0,5,7,29,5,37,7,70,6,8,34,71,30,69,71,640,-72
0,3,3,29,2,29,0,14,2,0,29,14,31,13,13,907,-11
118,84,76,71,84,62,61,52,87,53,67,52,60,60,55,47,-29
754,72,76,3,75,10,5,0,72,8,9,1,4,0,0,0,67
5,11,15,41,13,43,10,93,11,14,41,93,43,91,93,472,-92
9,25,15,34,18,39,29,95,17,17,50,97,39,100,87,418,-99
299,110,106,49,111,44,40,19,111,39,48,16,43,21,20,13,51
43,62,56,69,68,53,51,83,59,54,68,74,60,86,80,123,-72
138,84,81,67,82,60,66,54,86,72,59,45,64,46,56,29,-36
204,103,102,50,96,67,52,32,101,49,63,34,58,28,30,20,19
150,93,91,53,82,74,57,46,95,52,63,49,60,40,48,36,-10
43,47,46,75,45,71,44,80,59,42,58,81,64,80,92,162,-77
1,8,7,28,4,29,5,52,4,9,30,47,35,44,48,738,-49
181,105,106,42,96,66,70,31,103,63,58,39,54,29,29,17,4
320,104,115,55,108,48,40,7,115,40,30,18,51,11,18,9,57
72,75,71,66,73,76,57,65,80,63,73,55,59,57,70,77,-47
96,75,79,54,76,80,57,60,85,61,67,60,47,57,70,65,-42
147,98,98,64,87,63,57,42,96,56,54,43,77,32,40,35,-1
57,58,55,76,55,65,49,78,55,38,68,86,79,86,75,109,-69
54,54,57,78,54,60,68,76,55,69,56,78,80,75,77,98,-90
96,77,67,54,66,72,57,67,73,56,75,58,59,57,63,92,-47
183,90,113,48,107,73,52,29,96,66,61,38,48,32,35,18,9
350,116,112,43,111,32,40,14,117,35,30,15,43,14,15,2,62
178,102,102,50,96,66,57,36,93,57,69,36,65,30,27,25,9
98,73,80,64,78,81,64,49,70,63,82,57,69,55,46,60,-40
5,14,12,46,22,31,17,88,15,20,40,83,35,93,89,479,-91
129,88,87,61,87,60,66,49,82,68,66,46,67,46,43,44,-27
238,105,105,64,106,50,49,23,115,47,41,25,53,26,33,9,33
690,87,86,9,87,6,8,2,85,9,9,0,10,1,0,0,77
47,53,64,77,64,65,47,75,54,57,64,76,76,76,76,118,-69
22,22,30,44,30,61,37,102,25,51,58,96,41,96,105,269,-117
13,20,23,54,25,62,34,84,24,31,60,90,48,92,88,341,-98
158,93,94,62,97,60,54,45,88,57,68,43,64,46,40,20,-6
34,41,48,71,40,61,47,98,43,57,51,95,77,87,100,139,-104
86,87,81,56,76,64,61,62,79,48,67,69,69,64,54,66,-36
211,103,106,44,106,61,45,35,97,57,67,26,50,26,29,26,23
33,47,42,75,37,79,36,97,48,46,73,82,79,77,98,140,-86
5,8,7,34,9,34,10,74,10,6,34,77,30,79,76,596,-76
37,58,51,55,50,64,65,85,52,62,69,81,62,80,79,139,-92
289,110,112,43,109,56,42,16,121,39,42,21,35,18,27,9,52
179,93,87,59,92,68,57,40,89,55,77,36,58,41,36,22,-4
287,119,122,43,124,42,43,13,117,44,46,15,43,17,11,3,63
220,99,111,50,113,62,49,21,103,53,60,29,44,31,25,19,29
1,6,2,37,7,28,1,54,4,0,35,51,34,56,52,721,-49
94,84,87,73,84,61,54,56,81,56,61,57,79,54,53,55,-26
4,12,9,44,14,42,22,79,15,16,44,82,36,87,82,501,-89
754,72,72,6,72,8,9,0,72,8,8,1,6,1,0,0,63
12,24,22,54,27,47,44,102,22,30,54,114,51,119,100,267,-122
43,41,39,82,47,72,38,82,60,40,61,78,55,86,101,164,-79
608,95,95,18,96,15,13,2,95,14,16,1,17,2,2,0,80
150,99,83,61,87,53,63,47,97,52,59,42,59,46,45,46,-11
98,78,82,65,81,68,62,58,76,65,69,59,68,58,56,46,-42
42,43,52,62,50,73,47,81,48,49,66,88,59,86,86,157,-85
711,80,81,10,82,5,10,1,81,12,5,0,8,1,2,0,69
17,32,34,58,34,63,36,99,30,33,65,104,60,104,97,223,-103
52,53,49,56,54,73,60,82,50,56,81,82,54,87,79,121,-89
11,19,23,46,21,53,40,98,25,29,45,113,42,111,104,309,-119
