Pattern 1,Pattern 2,Pattern 3,Pattern 4,Pattern 5,Pattern 6,Pattern 7,Pattern 8,Pattern 9,Pattern 10,Pattern 11,Pattern 12,Pattern 13,Pattern 14,Pattern 15,Pattern 16,Euler_8_Async
685,82,80,9,81,13,15,2,80,15,16,0,10,1,0,0,65
27,49,49,58,40,68,48,97,45,53,63,92,71,83,93,153,-96
36,54,50,64,51,75,51,87,55,51,75,83,62,84,88,123,-84
241,105,104,42,100,60,47,31,105,47,56,30,46,26,31,18,27
53,52,50,68,55,57,47,84,40,49,74,80,75,85,72,148,-79
929,38,38,3,38,1,0,0,38,0,1,0,3,0,0,0,38
2,12,12,36,14,42,26,85,16,21,40,90,30,92,89,482,-99
47,64,64,78,64,74,58,69,65,55,73,72,77,72,70,87,-63
296,113,104,53,108,44,47,17,121,39,40,16,41,20,25,5,49
47,52,49,59,44,64,38,101,54,44,57,92,62,87,103,136,-87
627,92,92,22,91,12,8,3,94,8,9,3,21,2,5,0,81
227,102,103,49,99,56,49,33,101,48,53,35,54,31,32,17,20
203,106,101,56,109,53,59,30,103,61,64,23,51,31,27,12,17
7,24,16,58,20,47,39,102,19,31,56,102,59,106,97,306,-117
185,99,106,64,113,45,62,26,101,66,50,29,55,36,28,24,11
73,76,83,62,81,72,57,59,81,54,65,69,59,67,64,67,-40
373,119,118,45,117,37,26,7,121,26,34,6,44,5,9,2,86
23,37,36,65,40,50,53,94,41,39,50,107,57,111,98,188,-110
291,119,125,32,123,50,32,20,114,46,53,12,39,10,15,8,67
1,3,2,35,5,30,2,39,4,3,32,37,31,40,40,785,-38
34,48,47,72,51,51,32,97,42,44,61,84,74,88,91,173,-81
148,93,81,69,91,59,63,46,91,57,71,40,61,50,44,25,-16
67,66,65,76,71,68,53,68,72,53,68,67,64,73,74,84,-55
577,104,105,10,104,15,17,3,104,19,14,2,11,1,3,0,84
53,56,56,83,62,45,55,81,53,57,54,79,80,85,78,112,-80
11,32,27,50,39,56,39,106,34,50,66,90,36,102,108,243,-113
84,84,68,74,80,69,71,51,84,51,81,55,62,67,51,57,-38
275,114,104,41,108,55,42,25,108,39,65,18,43,22,19,11,47
731,72,76,8,76,12,7,1,71,11,13,1,9,1,0,0,64
74,74,70,79,70,55,52,67,68,54,61,61,85,61,61,97,-45
190,98,100,69,102,71,43,27,107,39,64,33,58,35,36,17,28
105,88,76,63,75,71,66,56,83,59,75,51,69,50,51,51,-34
21,25,25,56,28,46,38,97,21,34,53,101,57,104,93,290,-110
7,15,24,37,17,52,40,104,17,39,43,114,42,107,106,325,-129
118,84,81,59,82,81,56,54,87,60,79,47,55,48,57,41,-26
203,98,94,67,97,68,55,23,109,42,60,32,53,35,34,19,20
64,73,48,68,52,62,74,79,65,60,74,68,72,72,71,87,-80
72,55,70,83,66,62,39,71,55,51,58,74,87,70,71,105,-55
156,106,106,52,100,61,56,39,108,54,53,41,56,35,41,25,11
451,107,103,35,106,24,29,10,107,29,27,6,32,9,10,4,68
75,84,73,67,74,69,62,61,90,54,64,58,60,59,67,72,-39
25,34,42,68,41,50,54,91,40,47,43,106,63,105,97,183,-111
275,105,109,44,109,53,45,21,109,47,49,23,40,23,25,12,39
103,66,71,83,71,77,58,49,79,53,64,59,70,59,62,65,-41
37,33,44,79,49,59,37,86,44,35,53,99,63,104,97,170,-90
79,65,65,53,64,62,54,81,58,61,68,74,61,73,74,97,-70
45,40,44,76,47,71,39,84,52,44,62,83,61,86,96,159,-83
108,94,92,60,92,58,66,53,95,71,57,46,59,46,54,38,-25
106,73,83,66,78,59,52,61,70,56,57,67,74,62,58,67,-40
329,114,112,45,109,40,42,13,111,37,40,16,51,13,10,7,59
26,37,32,63,27,59,45,100,39,41,52,99,66,94,102,207,-108
15,18,16,60,24,58,31,94,21,32,63,91,49,99,97,321,-107
1021,17,17,0,17,0,0,0,17,0,0,0,0,0,0,0,17
181,90,91,57,90,63,82,28,93,77,59,34,55,33,31,25,-20
58,63,69,63,58,76,64,78,61,90,67,58,76,47,76,85,-79
11,30,25,48,27,55,35,99,27,32,60,97,49,99,96,299,-104
195,98,91,65,93,65,43,35,94,38,71,33,67,35,31,35,20
69,77,70,69,70,71,62,67,83,66,65,56,63,56,73,72,-52
591,100,94,11,93,23,22,1,100,14,22,3,12,2,1,0,77
233,115,110,61,114,44,47,23,116,45,47,20,56,24,24,10,45
17,33,36,57,39,53,41,99,31,37,58,106,56,109,97,220,-107
18,21,24,44,23,41,34,100,17,30,44,107,49,106,96,335,-113
159,92,96,58,93,56,58,40,88,55,57,47,65,44,36,45,-6
119,90,83,75,90,63,58,47,95,55,65,43,63,50,52,41,-15
1,3,4,28,4,33,1,48,4,2,32,48,27,48,49,757,-46
225,101,114,65,116,52,45,17,110,49,45,26,54,28,26,16,39
66,67,61,75,62,56,72,68,74,64,50,70,67,71,75,91,-73
77,65,68,75,58,70,50,73,63,49,62,77,87,67,71,77,-58
834,57,56,3,56,7,5,0,57,4,7,0,3,0,0,0,52
147,108,102,62,109,52,67,34,105,60,62,35,58,42,31,15,7
68,71,62,77,65,72,79,59,72,66,74,63,73,66,60,62,-67
1085,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,5,4,27,5,29,2,48,4,2,31,47,27,48,47,762,-45
719,75,77,14,78,8,6,2,74,10,10,0,14,1,1,0,67
219,97,101,62,106,40,52,33,95,60,47,29,59,34,31,24,12
117,88,84,76,88,53,51,56,83,57,62,46,77,50,51,50,-19
34,49,46,60,46,64,58,88,45,55,68,88,64,88,84,152,-97
122,84,94,65,96,70,45,47,80,56,76,46,67,48,43,50,-8
264,104,109,43,106,63,43,20,108,40,56,28,42,25,24,14,41
67,51,59,70,60,73,48,72,55,48,70,80,65,81,76,114,-69
381,105,119,34,121,35,38,5,113,47,29,10,24,12,13,3,62
89,79,75,79,80,67,63,57,76,75,75,41,77,46,54,56,-41
611,93,94,15,94,16,14,3,93,14,16,4,15,4,3,0,76
95,78,70,67,74,59,68,57,70,53,71,64,71,68,49,75,-47
44,44,46,58,43,65,47,91,48,51,58,89,57,86,95,167,-94
68,67,64,70,74,54,60,73,64,58,67,72,63,82,70,83,-66
183,97,97,59,101,53,68,35,99,76,55,27,53,31,37,18,-6
126,87,94,68,92,65,50,48,82,59,68,46,75,44,43,42,-11
43,57,49,50,40,63,46,101,48,53,63,86,68,77,92,153,-90
351,124,121,38,119,34,34,10,125,29,31,12,39,10,11,1,80
841,54,59,5,58,2,2,0,54,6,1,1,6,0,0,0,52
169,105,98,59,96,62,64,34,107,55,58,36,59,34,36,17,7
28,45,42,67,45,54,56,93,47,51,55,95,62,98,95,156,-104
485,108,110,28,108,24,28,2,111,28,19,4,27,2,5,0,78
158,84,103,60,103,67,44,38,86,52,65,49,58,49,40,33,2
470,114,126,21,125,17,20,3,112,31,18,4,24,3,1,0,91
2,4,7,28,5,32,2,46,9,2,25,49,25,47,51,755,-44
0,9,6,36,11,26,7,88,5,19,35,73,35,78,84,577,-86
51,48,55,73,48,62,55,83,51,51,52,94,77,87,86,116,-90
140,95,87,64,89,71,57,41,98,47,70,43,59,45,44,39,-3
483,108,105,20,105,25,27,10,106,27,27,7,22,7,8,2,71
278,98,101,41,95,74,53,16,103,48,63,24,42,18,21,14,29
19,42,28,56,32,52,44,102,36,41,62,91,58,95,96,235,-104
149,84,88,56,83,81,72,40,85,71,75,45,60,40,41,19,-28
56,53,55,61,50,69,57,88,55,59,62,88,64,83,90,99,-92
116,78,86,72,80,71,55,49,81,51,62,61,75,55,52,45,-26
0,6,2,34,6,25,1,53,3,2,32,48,33,52,50,742,-48
188,108,102,51,104,49,57,37,99,47,60,41,58,43,28,17,14
452,109,118,22,115,35,22,5,109,29,32,7,25,4,5,0,82
87,68,73,75,73,68,65,56,70,61,66,65,73,65,58,66,-53
55,62,55,68,61,64,46,87,61,52,71,74,63,80,86,104,-71
44,42,59,60,53,74,64,72,46,64,64,89,62,83,76,137,-94
17,25,35,68,43,53,30,82,35,28,51,94,50,102,92,284,-87
178,100,93,55,88,74,60,31,112,45,57,39,48,34,43,32,9
8,23,20,41,26,50,33,100,19,36,60,94,39,100,96,344,-110
12,23,26,55,22,56,30,102,25,38,50,97,57,93,104,299,-109
150,108,99,57,98,64,70,33,107,61,64,33,59,32,32,22,5
7,17,17,51,17,52,30,97,20,32,49,95,48,95,100,362,-110
252,114,113,39,115,48,47,26,107,51,57,21,44,23,19,13,41
9,30,30,49,26,51,40,95,28,29,49,106,55,102,93,297,-105
54,58,61,53,54,78,62,74,61,53,68,86,57,79,77,114,-78
91,77,85,67,79,74,60,55,81,57,64,66,69,60,59,45,-38
6,23,19,49,23,44,32,102,21,32,50,98,47,102,100,341,-111
27,35,33,65,31,59,47,100,38,43,54,102,64,100,103,188,-112
577,97,102,22,102,19,10,1,99,14,17,2,20,2,3,2,86
19,33,33,60,40,51,28,107,35,46,56,89,51,96,109,236,-102
172,94,104,69,103,68,49,30,100,57,61,32,64,31,36,19,15
91,78,92,53,83,66,50,64,74,56,61,72,66,63,60,60,-36
69,58,58,74,63,62,57,69,56,51,69,75,71,80,67,110,-68
56,58,64,65,62,70,54,79,58,69,68,70,67,68,79,102,-75
372,115,118,32,116,36,25,16,111,34,38,10,38,8,12,8,74
67,51,59,74,62,70,50,78,58,64,66,72,64,75,85,94,-77
610,88,93,24,88,15,13,4,87,16,11,6,30,1,3,0,71
159,107,100,62,98,56,51,40,101,47,60,37,70,35,34,32,16
139,88,82,54,88,67,57,52,83,60,78,43,53,49,47,49,-21
0,11,17,33,6,42,14,81,11,11,31,90,44,79,81,538,-84
505,109,109,15,107,22,25,7,104,25,25,7,22,5,2,0,77
504,102,103,21,103,30,23,5,106,21,26,8,17,8,9,3,74
65,73,81,63,80,51,65,69,69,63,54,79,68,78,65,66,-61
193,126,118,57,113,49,56,24,120,47,50,25,68,20,18,5,46
298,118,119,33,108,49,45,17,118,40,38,23,44,12,17,10,56
101,90,93,54,91,71,61,51,87,57,72,58,59,56,48,40,-22
119,84,87,69,88,62,53,53,85,60,62,49,67,50,54,47,-22
1019,16,16,2,16,0,1,0,16,1,0,0,2,0,0,0,15
31,51,35,50,33,66,58,104,41,53,74,93,62,91,94,153,-111
48,52,43,62,46,62,53,92,51,55,66,81,60,84,91,143,-93
14,34,38,48,37,56,38,103,29,38,60,107,54,106,98,229,-107
373,101,114,40,120,39,27,11,107,40,39,11,28,17,17,5,63
97,83,70,69,78,51,60,65,78,50,64,62,66,70,60,66,-42
69,56,51,73,62,62,45,85,52,58,77,67,66,78,81,107,-74
188,93,100,56,93,51,50,44,90,56,47,45,66,38,41,31,-1
19,41,37,67,47,55,34,99,37,42,69,87,61,97,95,202,-92
47,58,64,75,64,62,66,73,63,69,57,76,70,76,78,91,-81
27,37,40,48,34,70,52,95,46,45,55,105,45,99,104,187,-110
120,72,78,61,73,66,48,70,72,67,61,57,66,52,70,56,-46
65,49,68,80,65,71,51,69,61,60,56,79,71,76,81,87,-71
3,3,1,32,4,27,1,35,1,0,32,34,31,37,33,815,-33
49,50,55,65,56,67,63,86,44,74,74,80,70,81,80,95,-99
89,71,64,66,64,58,75,67,67,65,62,70,70,70,63,68,-71
0,3,3,28,2,32,1,35,2,0,32,36,30,35,34,816,-33
50,43,54,69,54,67,49,82,53,50,57,92,59,92,92,126,-88
22,50,48,58,50,58,60,95,45,65,65,88,61,90,90,144,-105
79,83,78,74,81,67,62,53,81,53,72,57,73,60,51,65,-32
464,110,113,27,115,25,23,5,110,26,27,5,25,7,5,2,82
377,119,111,38,112,31,33,14,118,28,33,11,38,12,13,1,72
334,108,115,49,120,34,38,11,112,43,35,13,40,18,15,4,59
587,101,98,10,95,21,21,2,104,17,15,3,10,0,5,0,78
423,109,112,38,110,34,18,11,111,23,30,9,38,7,13,3,80
33,39,39,62,43,58,42,94,35,37,66,99,62,103,90,187,-97
132,82,82,62,85,71,60,51,83,63,73,48,58,51,52,36,-29
302,109,118,41,111,46,41,16,109,40,39,26,48,19,16,8,52
143,94,84,54,77,75,66,44,88,52,74,48,67,41,38,44,-16
160,104,82,51,89,52,66,50,94,48,69,46,54,53,40,31,-12
79,68,73,71,67,62,43,69,65,46,59,71,80,65,66,105,-44
590,98,97,11,98,22,13,4,97,13,24,3,11,4,3,1,81
92,74,68,75,68,73,50,66,77,53,70,57,72,57,69,68,-42
26,25,30,66,30,53,42,93,29,39,49,101,62,101,97,246,-110
142,84,93,73,98,70,49,40,86,55,73,43,66,48,42,27,-5
35,49,44,65,45,61,62,89,55,60,56,86,58,87,95,142,-102
111,82,83,71,86,70,56,50,86,58,69,49,64,52,54,48,-24
115,77,78,74,84,76,52,49,81,54,78,48,64,54,53,52,-24
316,127,121,32,128,38,32,15,122,28,50,13,30,20,10,7,80
58,66,75,61,75,69,57,70,60,65,75,71,67,71,64,85,-61
574,97,100,16,99,21,18,2,98,20,19,3,16,2,3,1,77
226,114,113,50,117,53,43,24,113,43,58,23,47,27,23,15,47
29,43,46,54,37,67,46,98,36,55,65,92,70,83,91,177,-101
112,77,78,89,80,61,63,50,85,60,55,54,79,56,58,32,-36
0,7,8,30,6,35,5,65,9,3,31,68,30,66,67,659,-63
80,86,71,65,77,67,76,59,90,59,69,61,55,67,63,44,-49
98,77,90,63,97,73,43,56,72,58,85,54,61,61,51,50,-22
250,109,110,49,108,51,49,25,109,53,49,22,51,20,25,9,35
68,63,59,77,67,67,64,68,68,60,70,68,64,76,73,77,-69
5,11,10,41,12,38,16,77,11,10,40,82,39,84,77,536,-82
865,53,53,2,53,2,2,0,53,2,2,0,2,0,0,0,51
42,38,37,75,40,50,47,100,37,51,54,95,73,98,99,153,-109
34,43,33,67,40,54,42,102,38,52,66,82,65,89,97,185,-101
18,22,23,61,27,46,29,106,24,32,48,104,55,108,108,278,-113
120,76,74,62,87,65,63,54,79,61,75,54,46,67,57,49,-41
111,84,95,65,83,67,59,49,85,66,54,53,76,41,50,51,-24
119,97,90,66,88,68,57,47,92,59,71,38,73,36,42,46,-7
7,12,14,46,20,33,10,96,13,15,38,93,39,99,97,457,-94
6,9,13,45,11,43,11,95,15,17,35,93,41,91,101,463,-97
71,60,67,73,60,77,47,71,61,57,69,68,79,61,72,96,-58
149,83,92,71,97,46,51,48,78,61,56,47,71,52,43,44,-16
